Date,VTI,VXUS,BND,VWO,BTC,ETH
1/13/2022,234.93,64.14,83.77,50.59,42828.59,3271.4
1/14/2022,235.02,64.08,83.31,50.69,43321.7,3333.42
1/15/2022,235.02,64.08,83.31,50.69,43333.72,3335.915
1/16/2022,235.02,64.08,83.31,50.69,42982.4,3331.93
1/17/2022,235.02,64.08,83.31,50.69,41743.99,3166.583
1/18/2022,230.45,63.13,82.79,49.94,42395.22,3164.272
1/19/2022,228.03,63.18,82.99,50.14,41724.22,3114.905
1/20/2022,225.37,63,83.08,50.45,41326.77,3081.185
1/21/2022,220.91,62.09,83.39,49.66,36692.38,2610.453
1/22/2022,220.91,62.09,83.39,49.66,35402.77,2447.152
1/23/2022,220.91,62.09,83.39,49.66,35364.47,2422.92
1/24/2022,222.33,61.37,83.26,49,36828.36,2442.992
1/25/2022,219.22,61.14,83.15,48.99,36579.75,2414.185
1/26/2022,218.37,60.75,82.69,48.48,36356.7,2418.925
1/27/2022,216.75,60.32,82.96,48.05,36198.95,2360.895
1/28/2022,222.09,60.61,83.06,48.13,37807.95,2535.85
1/29/2022,222.09,60.61,83.06,48.13,38388.74,2617.172
1/30/2022,222.09,60.61,83.06,48.13,37754.4,2560.49
1/31/2022,226.81,61.77,83,49.67,38437.84,2680.98
2/1/2022,228.54,62.3,82.83,49.96,38813.82,2798.748
2/2/2022,230.05,62.62,82.95,49.87,36936.93,2655.9
2/3/2022,224.58,61.78,82.6,49.45,36964.58,2661
2/4/2022,226.07,61.88,82.09,49.48,40647.25,2956.506
2/5/2022,226.07,61.88,82.09,49.48,41673.4,3023.86
2/6/2022,226.07,61.88,82.09,49.48,41687.25,2996.564
2/7/2022,225.5,61.97,82.16,49.48,44102.99,3153.248
2/8/2022,227.57,62.33,81.89,49.93,44230.11,3117.185
2/9/2022,231.27,63.35,81.95,50.67,44497.51,3239.09
2/10/2022,227.35,62.63,81.2,50.39,43776.42,3116.235
2/11/2022,222.94,61.77,81.73,49.61,42563.24,2928.1
2/12/2022,222.94,61.77,81.73,49.61,41899.77,2878.305
2/13/2022,222.94,61.77,81.73,49.61,42228.76,2875.8
2/14/2022,222.12,61.4,81.27,49.24,42249.01,2915.25
2/15/2022,226.07,62.52,81.1,50.36,43999.15,3098.678
2/16/2022,226.28,62.8,81.21,50.74,44092.86,3142.393
2/17/2022,221.14,61.93,81.39,50.08,40699.63,2896.412
2/18/2022,219.37,61.54,81.53,49.69,39991.9,2782.84
2/19/2022,219.37,61.54,81.53,49.69,39942.63,2741.269
2/20/2022,219.37,61.54,81.53,49.69,38252.4,2599.185
2/21/2022,219.37,61.54,81.53,49.69,37076.09,2582.935
2/22/2022,216.85,60.81,81.48,48.92,37893.47,2607.63
2/23/2022,212.86,60.21,81.07,48.47,37543.5,2619.53
2/24/2022,216.59,59.44,81.25,47.49,38414.95,2636.972
2/25/2022,221.41,60.79,81.32,48.37,38994.5,2708.945
2/26/2022,221.41,60.79,81.32,48.37,39480.74,2826.647
2/27/2022,221.41,60.79,81.32,48.37,37435.48,2604.537
2/28/2022,221.17,60.01,81.92,47.82,41654.97,2821.208
3/1/2022,217.72,58.89,82.22,47.17,43900.24,2956.488
3/2/2022,221.85,59.51,81.21,47.32,44090.72,2976.788
3/3/2022,220.16,58.6,81.57,46.66,42096.97,2805.3
3/4/2022,217.96,57.24,81.86,45.78,39393.7,2608.343
3/5/2022,217.96,57.24,81.86,45.78,39380.38,2655.232
3/6/2022,217.96,57.24,81.86,45.78,39030.04,2630.114
3/7/2022,211.24,55.42,81.46,44.16,37839.36,2483.738
3/8/2022,210.05,55.74,81.08,44.35,38506.43,2559.198
3/9/2022,215.88,57.66,80.86,45.47,41893.74,2708.355
3/10/2022,214.91,56.94,80.43,44.77,39329.95,2604.248
3/11/2022,211.99,56.26,80.37,43.86,38860.7,2571.8
3/12/2022,211.99,56.26,80.37,43.86,39102.38,2587.268
3/13/2022,211.99,56.26,80.37,43.86,38687.43,2546.305
3/14/2022,209.9,56.18,79.63,42.81,38725.24,2526.319
3/15/2022,214.28,56.57,79.76,42.79,39441.9,2625.242
3/16/2022,219.64,59.02,79.88,46.12,41258.79,2774.075
3/17/2022,222.58,59.32,79.95,45.78,40724.56,2808.425
3/18/2022,225.18,60.01,80.18,46.5,41755.9,2949.225
3/19/2022,225.18,60.01,80.18,46.5,42219.42,2955.01
3/20/2022,225.18,60.01,80.18,46.5,41308.02,2874.522
3/21/2022,224.97,59.47,79.36,45.78,41136.88,2911.08
3/22/2022,227.73,60.11,79.16,46.49,42606.24,3002.67
3/23/2022,223.93,59.49,79.52,46.17,42368.58,2982.695
3/24/2022,227.12,59.9,79.42,46.45,43895.65,3105.68
3/25/2022,228.09,59.86,78.72,46.09,44577.76,3126.795
3/26/2022,228.09,59.86,78.72,46.09,44590.9,3144.83
3/27/2022,228.09,59.86,78.72,46.09,46111.06,3239.113
3/28/2022,229.57,59.75,78.95,46.24,47967.56,3418.08
3/29/2022,233.05,60.92,79.3,46.95,47486.26,3398.2
3/30/2022,231.16,60.71,79.48,46.89,47277.24,3414.05
3/31/2022,227.67,59.74,79.54,46.13,45767.58,3300.51
4/1/2022,228.58,60.39,79.17,47.01,46168.58,3442.522
4/2/2022,228.58,60.39,79.17,47.01,46196.63,3471.788
4/3/2022,228.58,60.39,79.17,47.01,46387.63,3493.695
4/4/2022,230.52,60.88,79.23,47.83,46311.76,3509.962
4/5/2022,227.15,60.05,78.43,46.99,45868.99,3442.393
4/6/2022,224.54,59.3,78.19,46.47,43885.38,3234.133
4/7/2022,225.39,59.26,78.03,46.13,43577.22,3239.138
4/8/2022,224.69,59.28,77.61,46.22,42815.77,3250.988
4/9/2022,224.69,59.28,77.61,46.22,42447.77,3225.633
4/10/2022,224.69,59.28,77.61,46.22,43125.15,3290.317
4/11/2022,221.18,58.58,77.25,45.64,39846.47,2992.98
4/12/2022,220.5,58.26,77.5,45.46,39534.08,2987.525
4/13/2022,223.39,58.95,77.59,45.95,41254.52,3106.31
4/14/2022,220.67,58.56,77.06,45.45,39915.93,3013.563
4/15/2022,220.67,58.56,77.06,45.45,40404.52,3030.943
4/16/2022,220.67,58.56,77.06,45.45,40294.88,3033.76
4/17/2022,220.67,58.56,77.06,45.45,40273.09,3046.16
4/18/2022,220.29,58.34,76.81,45.26,40673.67,3005.8
4/19/2022,224.17,58.46,76.33,45.03,41297.9,3095.28
4/20/2022,223.88,58.67,76.81,44.74,41430.79,3085.885
4/21/2022,220.22,57.91,76.4,43.93,40615.45,3001.035
4/22/2022,214.22,57.01,76.3,43.58,39621.31,2972.013
4/23/2022,214.22,57.01,76.3,43.58,39808.74,2964.24
4/24/2022,214.22,57.01,76.3,43.58,39515.9,2941.295
4/25/2022,215.39,56.62,76.78,43.13,40186.18,2999.7
4/26/2022,209.25,55.17,76.98,42.26,38123.52,2829.345
4/27/2022,209.66,55.54,76.74,42.85,39106.93,2865.702
4/28/2022,214.77,56.36,76.71,43.41,39889.27,2948.615
4/29/2022,206.88,55.86,76.19,43.44,38560.04,2806.758
4/30/2022,206.88,55.86,76.19,43.44,38334.7,2790.335
5/1/2022,206.88,55.86,76.19,43.44,38320.24,2813.683
5/2/2022,208.44,55.69,75.66,43.35,38312.41,2826.865
5/3/2022,209.43,56.17,75.84,43.68,37784.82,2784.735
5/4/2022,215.57,56.98,76.33,44.11,39800.33,2944.86
5/5/2022,207.62,55.16,75.57,42.51,36456.02,2755.543
5/6/2022,205.95,54.59,75.25,41.93,36077.29,2705.508
5/7/2022,205.95,54.59,75.25,41.93,35768.23,2673.52
5/8/2022,205.95,54.59,75.25,41.93,34225.04,2540.07
5/9/2022,198.65,52.92,75.59,40.8,30959.3,2291.545
5/10/2022,199.05,53.19,75.81,40.97,31000.83,2327.087
5/11/2022,195.45,52.9,76.07,40.68,28402.78,2035.837
5/12/2022,195.66,52.7,76.22,40.48,28546.25,1924.935
5/13/2022,200.9,54.12,75.94,41.48,29760.13,2042.14
5/14/2022,200.9,54.12,75.94,41.48,29341.75,1995.9
5/15/2022,200.9,54.12,75.94,41.48,31019.19,2129.51
5/16/2022,199.91,54.11,76.06,41.39,29908.75,2033.12
5/17/2022,204.18,55.22,75.61,42.34,30077.8,2051.51
5/18/2022,196.19,53.95,75.93,41.42,29205.89,1964.233
5/19/2022,195.32,54.54,76.09,42.02,30231.08,2013.495
5/20/2022,195.32,54.85,76.32,42.18,29117.13,1958.068
5/21/2022,195.32,54.85,76.32,42.18,29391.93,1974.025
5/22/2022,195.32,54.85,76.32,42.18,29907.98,2006.36
5/23/2022,198.66,55.64,76.05,42.48,29314.55,1997.635
5/24/2022,196.67,55.2,76.67,41.72,29438.3,1968.55
5/25/2022,198.86,55.29,76.98,41.95,29764.46,1958.667
5/26/2022,202.93,55.95,76.9,42.58,29437.55,1825.84
5/27/2022,208.07,56.66,77.12,43.04,28728.9,1743.47
5/28/2022,208.07,56.66,77.12,43.04,28999.04,1791.748
5/29/2022,208.07,56.66,77.12,43.04,29160.07,1795.238
5/30/2022,208.07,56.66,77.12,43.04,31257.74,1953.157
5/31/2022,206.36,56.71,76.68,43.64,31788.28,1951.664
6/1/2022,205,56.16,76.19,43.35,29621.61,1791.54
6/2/2022,209.18,57.28,76.26,44.13,30225.18,1822.847
6/3/2022,205.84,56.41,76.15,43.44,29640.5,1758.04
6/4/2022,205.84,56.41,76.15,43.44,29733.76,1776.095
6/5/2022,205.84,56.41,76.15,43.44,29925.66,1809.643
6/6/2022,206.45,56.66,75.7,43.68,31438.72,1860.138
6/7/2022,208.69,56.83,75.96,43.9,31330.81,1844.225
6/8/2022,206.35,56.37,75.65,44.06,30179.77,1795.32
6/9/2022,201.41,55.19,75.55,43.11,30161.34,1793.495
6/10/2022,195.43,54.09,74.91,42.77,29177.39,1676.995
6/11/2022,195.43,54.09,74.91,42.77,28380.38,1521.617
6/12/2022,195.43,54.09,74.91,42.77,27345.79,1475.757
6/13/2022,187.45,52.27,73.7,41.38,23209.61,1240.038
6/14/2022,186.92,52.15,73.3,41.98,21966.38,1187.74
6/15/2022,189.64,52.96,74.14,42.6,21640.29,1178.305
6/16/2022,183.02,51.59,74.3,41.27,20677.24,1098.232
6/17/2022,183.71,51.43,74.34,41.45,20630.54,1093.723
6/18/2022,183.71,51.43,74.34,41.45,17785.09,902.936
6/19/2022,183.71,51.43,74.34,41.45,20607.54,1140.147
6/20/2022,183.71,51.43,74.34,41.45,20427.23,1119.775
6/21/2022,188.16,51.71,74,41.8,20838.45,1121.52
6/22/2022,188.13,51.14,74.61,41.11,19857.05,1047.825
6/23/2022,189.08,51.07,74.97,41.31,20795.38,1134.55
6/24/2022,195.19,52.46,74.83,42.19,21183.82,1218.353
6/25/2022,195.19,52.46,74.83,42.19,21214.51,1208.455
6/26/2022,195.19,52.46,74.83,42.19,21392.35,1246.97
6/27/2022,194.59,52.4,74.47,42.22,20898.65,1201.77
6/28/2022,190.58,52.13,74.51,41.94,20247.7,1160.315
6/29/2022,190.26,51.8,74.94,41.83,20197.75,1108.245
6/30/2022,188.62,51.61,75.26,41.65,18731.3,1010.475
7/1/2022,190.61,51.59,75.71,41.4,19406.69,1067.762
7/2/2022,190.61,51.59,75.71,41.4,19238.99,1062.953
7/3/2022,190.61,51.59,75.71,41.4,19420.48,1083.47
7/4/2022,190.61,51.59,75.71,41.4,19755.85,1120.312
7/5/2022,191.29,50.64,75.84,41.07,20441.63,1153.578
7/6/2022,191.67,50.55,75.38,40.79,20380,1160.64
7/7/2022,194.83,51.43,75.17,41.64,21610.58,1237.725
7/8/2022,194.63,51.47,74.92,41.54,21846.53,1243.207
7/9/2022,194.63,51.47,74.92,41.54,21672.98,1219.02
7/10/2022,194.63,51.47,74.92,41.54,20972.87,1177.459
7/11/2022,192.17,50.47,75.2,40.51,20409.54,1137.398
7/12/2022,190.51,50.4,75.33,40.36,19443.28,1046.252
7/13/2022,189.68,50.34,75.57,40.24,19657.01,1075.677
7/14/2022,188.84,49.66,75.33,39.97,20667.93,1192.875
7/15/2022,192.51,50.28,75.6,40.11,20926.53,1256.219
7/16/2022,192.51,50.28,75.6,40.11,21204.61,1347.28
7/17/2022,192.51,50.28,75.6,40.11,20930.58,1344.055
7/18/2022,191.18,50.6,75.37,40.3,21487.97,1471.31
7/19/2022,196.52,51.8,75.31,40.87,23304.71,1559.328
7/20/2022,198.11,51.52,75.24,40.7,23258.12,1521.01
7/21/2022,200.07,52.1,75.86,41.2,23123.88,1585.297
7/22/2022,197.9,51.84,76.48,40.78,22605.38,1526.945
7/23/2022,197.9,51.84,76.48,40.78,22330.07,1525.29
7/24/2022,197.9,51.84,76.48,40.78,22723.53,1608.74
7/25/2022,198.17,52.19,76.2,40.97,22171.68,1522.835
7/26/2022,195.72,51.58,76.22,40.58,20985.62,1380.461
7/27/2022,200.86,52.68,76.43,41.38,22784.97,1601.432
7/28/2022,203.48,53,76.96,41.51,24033.74,1757.547
7/29/2022,206.25,53.49,76.9,41.32,23951.94,1733.136
7/30/2022,206.25,53.49,76.9,41.32,23972.77,1703.045
7/31/2022,206.25,53.49,76.9,41.32,23807.28,1720.934
8/1/2022,205.77,53.34,77.08,41.07,23129.11,1627.655
8/2/2022,204.66,52.68,76.3,40.83,23029.66,1652.01
8/3/2022,207.95,53.02,76.68,41.05,23327.08,1642.935
8/4/2022,207.75,53.3,76.87,41.39,22513.58,1591.305
8/5/2022,207.68,53.04,76,41.38,22985.34,1679.653
8/6/2022,207.68,53.04,76,41.38,23174.48,1715.51
8/7/2022,207.68,53.04,76,41.38,23266.22,1722.435
8/8/2022,207.87,53.2,76.34,41.47,24072.39,1797.565
8/9/2022,206.56,52.92,76.17,41.38,23144.84,1696.988
8/10/2022,211.27,54.02,76.38,41.9,23904.94,1843
8/11/2022,211.28,54.1,75.95,42.1,24216.28,1902.555
8/12/2022,214.94,54.525,76.3,42.54,24240.76,1933.1
8/13/2022,214.94,54.525,76.3,42.54,24494.84,1990.62
8/14/2022,214.94,54.525,76.3,42.54,24322.8,1941.298
8/15/2022,215.78,54.22,76.38,42.38,24074.01,1904.373
8/16/2022,216.24,54.25,76.28,42.4,23984.02,1884.703
8/17/2022,214.3,53.87,75.83,42.3,23407.4,1851.25
8/18/2022,214.86,53.66,75.97,42.03,23416.76,1877.377
8/19/2022,211.79,52.94,75.49,41.56,21274.36,1686.855
8/20/2022,211.79,52.94,75.49,41.56,20819.56,1533.065
8/21/2022,211.79,52.94,75.49,41.56,21474.5,1616.833
8/22/2022,207.26,52.18,75.15,41.27,21124.4,1579.2
8/23/2022,206.87,52.32,75.12,41.53,21477.74,1647.318
8/24/2022,207.74,52.42,74.93,41.56,21692.74,1683.483
8/25/2022,210.75,53.11,75.34,42.33,21647.93,1708.353
8/26/2022,203.77,51.9,75.19,41.77,20650.41,1556.605
8/27/2022,203.77,51.9,75.19,41.77,20009.56,1481.115
8/28/2022,203.77,51.9,75.19,41.77,19989.13,1483.109
8/29/2022,202.28,51.75,74.85,41.57,20177.32,1546.15
8/30/2022,200.03,51.29,74.91,41.07,19975.94,1558.1
8/31/2022,198.56,51.09,74.6,41.13,20196.67,1570.75
9/1/2022,198.68,50.53,74.04,40.94,20071.34,1580.387
9/2/2022,196.71,50.22,74.23,40.61,19969.21,1568.83
9/3/2022,196.71,50.22,74.23,40.61,19743.94,1552.825
9/4/2022,196.71,50.22,74.23,40.61,19901.9,1570.745
9/5/2022,196.71,50.22,74.23,40.61,19742.13,1597.802
9/6/2022,195.91,49.9,73.56,40.26,18978.5,1580.79
9/7/2022,199.53,50.33,74.09,40.6,19387.15,1639.65
9/8/2022,201.11,50.35,73.86,40.48,19379.74,1645.198
9/9/2022,204.45,51.44,73.83,41.02,21300.3,1721.5
9/10/2022,204.45,51.44,73.83,41.02,21431.35,1734.76
9/11/2022,204.45,51.44,73.83,41.02,21641.25,1759.51
9/12/2022,206.65,52.12,73.74,41.65,22409.58,1724.383
9/13/2022,197.77,50.37,73.37,40.33,20240.4,1608.113
9/14/2022,198.54,50.62,73.46,40.53,19946.38,1602.963
9/15/2022,196.42,50.12,73.24,40.18,19852.49,1504
9/16/2022,194.63,49.74,73.16,39.67,19751.07,1437.765
9/17/2022,194.63,49.74,73.16,39.67,20080.05,1462.337
9/18/2022,194.63,49.74,73.16,39.67,19721.88,1371.995
9/19/2022,196.01,49.7,73.11,39.3,19522.21,1357.455
9/20/2022,193.73,49,72.75,39.16,18974.31,1343.255
9/21/2022,190.42,48.3,72.95,38.51,18926.45,1314.568
9/22/2022,188.29,48.15,72.2,38.4,19247.72,1324.424
9/23/2022,184.26,46.69,72,37.52,18852.06,1300.95
9/24/2022,184.26,46.69,72,37.52,19144.41,1342.07
9/25/2022,184.26,46.69,72,37.52,18903.75,1292.527
9/26/2022,182.24,45.97,71.08,37,19113.38,1324.865
9/27/2022,181.97,45.75,70.77,36.98,19072.71,1324.75
9/28/2022,185.8,46.63,71.87,37.27,19567.79,1350.46
9/29/2022,181.94,45.91,71.5,36.54,19508.14,1338.012
9/30/2022,179.47,45.77,71.33,36.49,19425.13,1331.725
10/1/2022,179.47,45.77,71.33,36.49,19252.71,1309.565
10/2/2022,179.47,45.77,71.33,36.49,19234.63,1303.01
10/3/2022,184.03,46.74,71.77,37.05,19597.13,1323.77
10/4/2022,189.94,48.4,71.95,38.09,20340.91,1361.963
10/5/2022,189.58,47.97,71.57,38.16,19988.42,1345.43
10/6/2022,187.77,47.31,71.3,37.89,20051.13,1364
10/7/2022,182.4,46.49,70.93,37.14,19551.56,1331.51
10/8/2022,182.4,46.49,70.93,37.14,19456.38,1325.445
10/9/2022,182.4,46.49,70.93,37.14,19485.5,1321.045
10/10/2022,180.95,46.13,70.61,36.63,19241.2,1307.25
10/11/2022,179.79,45.52,70.63,36.06,19019.1,1281.81
10/12/2022,179.3,45.45,70.71,36.05,19169.43,1299.016
10/13/2022,183.75,46.18,70.46,36.19,19386.99,1293.82
10/14/2022,179.42,45.45,70.12,35.66,19177.31,1301.25
10/15/2022,179.42,45.45,70.12,35.66,19097.54,1281.085
10/16/2022,179.42,45.45,70.12,35.66,19332.84,1310.625
10/17/2022,184.21,46.62,70.27,36.57,19529.38,1330.04
10/18/2022,186.46,46.86,70.43,36.58,19367.71,1314.37
10/19/2022,184.87,46.19,69.85,35.94,19196.47,1294.55
10/20/2022,183.27,46.24,69.38,36.22,19030.39,1282.135
10/21/2022,187.49,47.04,69.5,36.75,19181.79,1302.738
10/22/2022,187.49,47.04,69.5,36.75,19219.63,1316.29
10/23/2022,187.49,47.04,69.5,36.75,19497.58,1330.215
10/24/2022,189.51,46.52,69.4,35.32,19382.19,1351.228
10/25/2022,192.94,47.32,70.06,35.61,20189.29,1473.98
10/26/2022,191.75,47.87,70.34,36.09,20752.38,1553.682
10/27/2022,190.85,47.5,70.71,35.83,20399.52,1527.79
10/28/2022,195.29,47.73,70.57,35.58,20635.82,1560.858
10/29/2022,195.29,47.73,70.57,35.58,20864.33,1626.978
10/30/2022,195.29,47.73,70.57,35.58,20689.77,1595.155
10/31/2022,194.03,47.33,70.35,35.45,20405.66,1564.958
11/1/2022,193.43,47.85,70.26,36.04,20479.4,1575.592
11/2/2022,188.34,47.25,70.15,35.77,20175.79,1511.405
11/3/2022,186.54,47.08,69.88,36.06,20238.8,1540.765
11/4/2022,188.94,48.88,69.9,37.53,21135.44,1646.05
11/5/2022,188.94,48.88,69.9,37.53,21355.89,1631.475
11/6/2022,188.94,48.88,69.9,37.53,21128.93,1604.118
11/7/2022,190.66,49.02,69.63,37.46,20683.87,1575.655
11/8/2022,191.66,49.55,69.94,37.62,18698.63,1336.59
11/9/2022,187.53,48.75,70.04,36.93,15731.3,1105.965
11/10/2022,198.14,51.15,71.49,38.17,17807.64,1321.465
11/11/2022,200.16,52.17,71.49,38.94,16757.37,1266.42
11/12/2022,200.16,52.17,71.49,38.94,16793.47,1256.06
11/13/2022,200.16,52.17,71.49,38.94,16365.81,1216.207
11/14/2022,198.35,51.67,71.26,38.81,16385.41,1226.022
11/15/2022,200.36,52.19,71.76,39.67,16890.18,1245.573
11/16/2022,198.32,51.81,72.17,39.04,16531.47,1205.705
11/17/2022,197.49,51.85,71.87,39.25,16680.76,1205.615
11/18/2022,198.42,51.79,71.75,38.97,16637.36,1208.04
11/19/2022,198.42,51.79,71.75,38.97,16660.59,1210.385
11/20/2022,198.42,51.79,71.75,38.97,16253.33,1141.395
11/21/2022,197.58,51.36,71.75,38.61,15631.95,1093.863
11/22/2022,200.17,51.97,72.12,38.71,16130.03,1129.64
11/23/2022,201.39,52.5,72.56,38.92,16471.9,1168.917
11/24/2022,201.39,52.5,72.56,38.92,16543.55,1195.681
11/25/2022,201.54,52.62,72.56,38.78,16497.05,1198.927
11/26/2022,201.54,52.62,72.56,38.78,16509.39,1209.705
11/27/2022,201.54,52.62,72.56,38.78,16571.89,1215.113
11/28/2022,198.27,52.03,72.47,38.69,16196.39,1172.27
11/29/2022,197.96,52.44,72.2,39.45,16460.7,1219.19
11/30/2022,204.06,53.5,72.76,40.52,17104.5,1296.775
12/1/2022,204.18,53.78,73.2,40.42,16929.96,1276.34
12/2/2022,203.99,53.83,73.5,40.67,17014.59,1291.018
12/3/2022,203.99,53.83,73.5,40.67,16950.39,1261.248
12/4/2022,203.99,53.83,73.5,40.67,17114.59,1276.778
12/5/2022,199.98,53.09,72.92,40.26,16972.24,1259.44
12/6/2022,196.98,52.85,73.16,40.29,16994.34,1255.785
12/7/2022,196.66,52.73,73.8,40.05,16830.68,1232.075
12/8/2022,198.36,53.11,73.59,40.51,17184.1,1278.282
12/9/2022,196.7,53.03,73.16,40.17,17113.29,1259.82
12/10/2022,196.7,53.03,73.16,40.17,17129.35,1268.5
12/11/2022,196.7,53.03,73.16,40.17,17115.37,1265.052
12/12/2022,199.53,53.07,73.16,40.06,17177.78,1274.949
12/13/2022,201.02,53.7,73.66,40.27,17762,1319.719
12/14/2022,199.9,53.63,73.84,40.34,17828.9,1310.665
12/15/2022,194.92,52.35,73.88,39.56,17399.63,1264.45
12/16/2022,192.69,52.06,73.69,39.51,16837.95,1195.061
12/17/2022,192.69,52.06,73.69,39.51,16718.5,1178.798
12/18/2022,192.69,52.06,73.69,39.51,16753.05,1182.575
12/19/2022,190.75,51.37,73.25,38.95,16586.82,1175.805
12/20/2022,191.15,51.53,72.77,38.82,16881.54,1216.011
12/21/2022,194.04,52.02,72.94,39.18,16793.1,1211.757
12/22/2022,190.37,51.62,72.93,38.83,16792.25,1214.759
12/23/2022,191.42,51.74,72.53,38.75,16811.33,1221.575
12/24/2022,191.42,51.74,72.53,38.75,16829.82,1219.077
12/25/2022,191.42,51.74,72.53,38.75,16830.25,1218.465
12/26/2022,191.42,51.74,72.53,38.75,16833.01,1216.795
12/27/2022,190.62,52.02,71.97,39.36,16692.55,1210.73
12/28/2022,188.22,51.4,71.87,38.79,16517.32,1186.71
12/29/2022,191.68,52.24,72.14,39.46,16593.4,1194.744
12/30/2022,191.19,51.72,71.84,38.98,16579.06,1197.707
12/31/2022,191.19,51.72,71.84,38.98,16539.5,1199.371
